Spacecraft ID,MC Frame Count,VC Frame Count,TF Datafield Status,Version,Ap ID,Seq Number,Packet Size,Timestamp,_3V3,_3V3RF,_V5V,_V_BAT,V_MPPT,Current_3V3,Current_3V3RF,Current_V5V,Current_VBAT,Current_MPPT,Battery_Temp,Battery_Temp_2,Temp_Solar_Panel_1,Temp_Solar_Panel_2,Temp_Solar_Panel_3,Temp_Solar_Panel_4,Fault_3V3_RF_V5V,OBC_Mode,Heater_Status,Firmware_Version,Last_Reception_Time,Last_RSSI,S_F_Packet_Count,Bad_RX_Count,Last_Transmit_Time,TX_Packets,RX_Packets,Beacon_Interval,ANT_Deploy_Status,GPS_Read_Time,TOW,ECEF_X,ECEF_Y,ECEF_Z,ECEF_VX,ECEF_VY,ECEF_VZ,Seconds_From_2000,Gyro_1,Gyro_2,Gyro_3,Orbit_Propagator_Time,Dof_9_Temperature,ECI_Z_1,ECI_Z_2,ECI_Z_3,ECI_SUN_1,ECI_SUN_2,ECI_SUN_3,ADCS_mode,Reboot_Counter
-8191,0,0,24,0,7,448,-18944,145120,3.2946777,3.3117676,4.9811587,3.959961,3.963623,338.74512,206.90918,45.776367,162.96387,12.817383,29.88143,32.026207,27.26872,32.298805,33,32.5,15,6,0,18,4041232,-128,0,1186,4041451,1280,228,1,15,0,0,0,0,0,0,0,0,0,-2.4834664,1.3259463,-0.5159055,0,33.491837,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145130,3.2946777,3.3154297,4.973826,3.9611816,3.9624023,337.5244,206.90918,45.776367,166.01563,12.817383,30.027912,31.932964,27.26872,32.298805,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041451,1281,228,1,15,0,0,0,0,0,0,0,0,0,-2.1325142,-0.41355562,0.8955325,0,33.491837,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145140,3.2971191,3.3154297,4.968938,3.959961,3.9587402,337.5244,206.29883,46.99707,167.84668,14.038086,30.027863,32.026207,27.26872,32.298805,33,32.75,15,6,0,18,4041232,-128,0,1186,4041451,1282,228,1,15,0,0,0,0,0,0,0,0,0,-1.4077216,0.700336,0.31569853,0,33.587685,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145150,3.2995605,3.3129883,4.9787145,3.9575195,3.9611816,341.79688,208.12988,45.776367,167.84668,14.6484375,29.974344,31.932964,27.26872,32.298805,33,32.5,15,6,0,18,4041232,-128,0,1186,4041451,1283,228,1,15,0,0,0,0,0,0,0,0,0,-2.4224312,1.203876,-3.7431393,0,33.68353,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145200,3.2946777,3.314209,4.9787145,3.9587402,3.959961,339.35547,208.12988,46.38672,164.18457,14.038086,30.027914,31.886347,27.26872,32.298805,33,32.75,15,6,0,18,4041232,-128,0,1186,4041451,1284,228,1,15,0,0,0,0,0,0,0,0,0,-1.5526801,1.7760806,-0.012365432,0,33.587685,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145210,3.2958984,3.3154297,4.9787145,3.9575195,3.9611816,331.4209,209.35059,47.60742,178.83301,14.6484375,29.88143,31.979588,27.26872,32.298805,33,32.5,15,6,0,18,4041232,-128,0,1186,4041451,1285,228,1,15,0,0,0,0,0,0,0,0,0,-1.2703925,0.21968411,-2.2630367,0,33.587685,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145220,3.2983398,3.3117676,4.971382,3.9611816,3.959961,329.58984,205.07813,48.217773,164.18457,14.038086,30.174398,31.886347,27.26872,32.298805,33,32.75,15,6,0,18,4041232,-128,0,1186,4041452,1286,228,1,15,0,0,0,0,0,0,0,0,0,-1.667121,2.2719913,-1.1033689,0,33.779377,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145230,3.2983398,3.3105469,4.971382,3.959961,3.9587402,338.74512,206.29883,45.776367,162.35352,14.6484375,30.027914,32.026207,27.26872,32.298805,33,32.75,15,6,0,18,4041232,-128,0,1186,4041452,1287,228,1,15,0,0,0,0,0,0,0,0,0,-1.5145332,-1.3367124,-0.4548703,0,33.635605,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145240,3.2958984,3.314209,4.9787145,3.9611816,3.959961,330.2002,207.51953,43.945313,180.66406,14.038086,29.981405,31.886347,27.26872,32.298805,33,32.75,15,6,0,18,4041232,-128,0,1186,4041452,1288,228,1,15,0,0,0,0,0,0,0,0,0,-1.3543159,0.059466828,-1.782385,0,33.827297,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145250,3.293457,3.3105469,4.968938,3.9611816,3.959961,340.57617,205.68848,47.60742,168.45703,14.6484375,29.88143,31.932968,27.26872,32.298805,33,32.75,15,6,0,18,4041232,-128,0,1186,4041452,1289,228,1,15,0,0,0,0,0,0,0,0,0,-3.345588,-1.1764951,1.6279544,0,33.68353,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
